DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL
2018;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;78
2018;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;15
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;65
2018;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;208
2018;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;133
2018;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;LOJA;24
2018;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOJA;164
2018;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;90
2018;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;5
2018;05 Mayo;P;ENSEÑANZA.;LOJA;10
2018;03 Marzo;P;ENSEÑANZA.;LOJA;14
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;58
2018;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;SANTO DOMINGO DE LOS TSACHILAS;2
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;38
2018;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;10
2018;02 Febrero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOJA;1
2018;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;50
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;22
2018;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;76
2018;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;10
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;81
2018;11 Noviembre;P;ENSEÑANZA.;PASTAZA;5
2018;10 Octubre;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;9
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;IMBABURA;32
2018;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;49
2018;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;4
2018;01 Enero;P;ENSEÑANZA.;IMBABURA;34
2018;03 Marzo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOJA;2
2018;12 Diciembre;F;CONSTRUCCIÓN.;IMBABURA;27
2018;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;IMBABURA;1
2018;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;36
2018;10 Octubre;F;CONSTRUCCIÓN.;LOJA;18
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;4
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;70
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;22
2018;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;39
2018;05 Mayo;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;11
2018;02 Febrero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;GUAYAS;9
2018;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";MANABI;35
2018;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;191
2018;01 Enero;F;CONSTRUCCIÓN.;MANABI;75
2018;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;81
2018;09 Septiembre;F;CONSTRUCCIÓN.;PASTAZA;16
2018;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;47
2018;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;52
2018;06 Junio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;LOS RIOS;1
2018;10 Octubre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;3
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;36
2018;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;LOS RIOS;4
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOJA;28
2018;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOS RIOS;18
2018;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOS RIOS;2
2018;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;10
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;3
2018;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;24
2018;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;6
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;25
2018;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;8
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;7
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;32
2018;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;7
2018;11 Noviembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;17
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;34
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;46
2018;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;44
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;PASTAZA;25
2018;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PASTAZA;1
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;14
2018;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;8
2018;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;2
2018;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MANABI;34
2018;07 Julio;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;20
2018;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;7
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;11
2018;03 Marzo;F;CONSTRUCCIÓN.;MORONA SANTIAGO;10
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SUCUMBIOS;43
2018;10 Octubre;F;CONSTRUCCIÓN.;NAPO;27
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;31
2018;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;6
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;27
2018;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;2
2018;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;NAPO;5
2018;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";MANABI;9
2018;01 Enero;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PICHINCHA;11
2018;07 Julio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;18
2018;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;8
2018;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;5
2018;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;42
2018;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;19
2018;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;10
2018;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;BOLIVAR;4
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;10
2018;10 Octubre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;6
2018;10 Octubre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOS RIOS;1
2018;04 Abril;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;10
2018;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;4
2018;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;14
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;16
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;38
2018;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;13
2018;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;52
2018;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;74
2018;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;1
2018;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;24
2018;11 Noviembre;F;CONSTRUCCIÓN.;ORELLANA;6
2018;11 Noviembre;F;CONSTRUCCIÓN.;COTOPAXI;18
2018;03 Marzo;P;ENSEÑANZA.;SANTA ELENA;6
2018;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;PICHINCHA;20
2018;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;12
2018;08 Agosto;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;19
2018;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;9
2018;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;TUNGURAHUA;2
2018;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;TUNGURAHUA;1
2018;04 Abril;F;CONSTRUCCIÓN.;TUNGURAHUA;13
2018;03 Marzo;F;CONSTRUCCIÓN.;TUNGURAHUA;20
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;34
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;33
2018;10 Octubre;P;ENSEÑANZA.;NAPO;2
2018;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;49
2018;10 Octubre;F;CONSTRUCCIÓN.;TUNGURAHUA;18
2018;02 Febrero;F;CONSTRUCCIÓN.;TUNGURAHUA;22
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;6
2018;11 Noviembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;TUNGURAHUA;10
2018;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;24
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;2
2018;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;2
2018;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;7
2018;02 Febrero;F;CONSTRUCCIÓN.;ZAMORA CHINCHIPE;8
2018;09 Septiembre;F;CONSTRUCCIÓN.;BOLIVAR;75
2018;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;13
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;14
2018;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;9
2018;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;12
2018;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ZAMORA CHINCHIPE;6
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;1
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;5
2018;07 Julio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;MANABI;12
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;13
2018;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;20
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;9
2018;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;19
2018;12 Diciembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;13
2018;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;9
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;2
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;9
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;PASTAZA;4
2018;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;32
2018;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;1
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ESMERALDAS;5
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;18
2018;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;38
2018;05 Mayo;F;CONSTRUCCIÓN.;MORONA SANTIAGO;10
2018;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;4
2018;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;8
2018;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;LOS RIOS;18
2018;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;18
2018;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;4
2018;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;3
2018;12 Diciembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;10
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;GALAPAGOS;9
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;14
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTA ELENA;4
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;4
2018;02 Febrero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;4
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;SANTO DOMINGO DE LOS TSACHILAS;3
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;37
2018;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;EL ORO;15
2018;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;3
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;5
2018;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;GALAPAGOS;1
2018;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;4
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;ZAMORA CHINCHIPE;3
2018;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MANABI;4
2018;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CHIMBORAZO;9
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;SUCUMBIOS;13
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;36
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;4
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;6
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTA ELENA;2
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;ESMERALDAS;5
2018;01 Enero;F;CONSTRUCCIÓN.;TUNGURAHUA;19
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;25
2018;03 Marzo;P;ENSEÑANZA.;MORONA SANTIAGO;2
2018;05 Mayo;F;CONSTRUCCIÓN.;COTOPAXI;13
2018;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;4
2018;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;10
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;11
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;4
2018;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;5
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;7
2018;10 Octubre;C;INDUSTRIAS MANUFACTURERAS.;NAPO;9
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;23
2018;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ESMERALDAS;15
2018;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;NAPO;9
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTA ELENA;15
2018;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;28
2018;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;1
2018;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;1
2018;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;COTOPAXI;5
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;IMBABURA;4
2018;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CARCHI;2
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;1
2018;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;10
2018;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;NAPO;2
2018;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";TUNGURAHUA;2
2018;09 Septiembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2018;04 Abril;P;ENSEÑANZA.;SUCUMBIOS;2
2018;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;11
2018;01 Enero;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;4
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;EL ORO;20
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;11
2018;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;3
2018;07 Julio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SUCUMBIOS;6
2018;07 Julio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;LOS RIOS;5
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;4
2018;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;6
2018;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;2
2018;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;2
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";COTOPAXI;1
2018;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;2
2018;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;3
2018;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;7
2018;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ORELLANA;3
2018;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ORELLANA;10
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;3
2018;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;4
2018;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;NAPO;1
2018;12 Diciembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;MANABI;1
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;1
2018;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;3
2018;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";NAPO;2
2018;12 Diciembre;L;ACTIVIDADES INMOBILIARIAS.;ORELLANA;2
2018;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;4
2018;08 Agosto;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";EL ORO;2
2018;08 Agosto;V;SIN ACTIVIDAD ECONOMICA - CIIU;LOS RIOS;1
2018;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;2
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;17
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;6
2018;11 Noviembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CARCHI;5
2018;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PASTAZA;1
2018;09 Septiembre;P;ENSEÑANZA.;ORELLANA;2
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;1
2018;05 Mayo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;LOJA;1
2018;08 Agosto;P;ENSEÑANZA.;GALAPAGOS;2
