DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL 
2017;12 Diciembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;EL ORO;6
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;3
2017;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;2
2017;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;20
2017;10 Octubre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;IMBABURA;3
2017;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ZAMORA CHINCHIPE;21
2017;07 Julio;F;CONSTRUCCIÓN.;EL ORO;23
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;CHIMBORAZO;8
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;4
2017;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";PICHINCHA;1
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;7
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;NAPO;7
2017;01 Enero;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;1
2017;11 Noviembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTO DOMINGO DE LOS TSACHILAS;1
2017;02 Febrero;F;CONSTRUCCIÓN.;PASTAZA;5
2017;02 Febrero;F;CONSTRUCCIÓN.;ORELLANA;2
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;30
2017;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;19
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;1
2017;04 Abril;F;CONSTRUCCIÓN.;LOS RIOS;17
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;6
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PASTAZA;6
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;5
2017;12 Diciembre;F;CONSTRUCCIÓN.;CARCHI;5
2017;03 Marzo;P;ENSEÑANZA.;CARCHI;6
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;IMBABURA;3
2017;02 Febrero;P;ENSEÑANZA.;ORELLANA;2
2017;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;2
2017;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;10
2017;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";EL ORO;4
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;3
2017;09 Septiembre;F;CONSTRUCCIÓN.;COTOPAXI;19
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOJA;13
2017;07 Julio;F;CONSTRUCCIÓN.;BOLIVAR;4
2017;07 Julio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;GUAYAS;1
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;4
2017;10 Octubre;F;CONSTRUCCIÓN.;SUCUMBIOS;12
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;9
2017;10 Octubre;J;INFORMACIÓN Y COMUNICACIÓN.;LOJA;9
2017;06 Junio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MORONA SANTIAGO;1
2017;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;6
2017;11 Noviembre;P;ENSEÑANZA.;SANTA ELENA;8
2017;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;GALAPAGOS;2
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;7
2017;03 Marzo;F;CONSTRUCCIÓN.;GALAPAGOS;1
2017;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;8
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;6
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;TUNGURAHUA;2
2017;08 Agosto;F;CONSTRUCCIÓN.;TUNGURAHUA;17
2017;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;11
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;12
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;7
2017;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GALAPAGOS;5
2017;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;MORONA SANTIAGO;3
2017;04 Abril;F;CONSTRUCCIÓN.;COTOPAXI;11
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GALAPAGOS;2
2017;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ESMERALDAS;3
2017;08 Agosto;P;ENSEÑANZA.;CAÑAR;4
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CHIMBORAZO;2
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;3
2017;07 Julio;F;CONSTRUCCIÓN.;CARCHI;3
2017;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;10
2017;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;16
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;5
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;MORONA SANTIAGO;3
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;09 Septiembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;1
2017;04 Abril;F;CONSTRUCCIÓN.;CAÑAR;2
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;NAPO;3
2017;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;2
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MORONA SANTIAGO;2
2017;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;ZAMORA CHINCHIPE;9
2017;04 Abril;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTO DOMINGO DE LOS TSACHILAS;1
2017;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;4
2017;03 Marzo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;3
2017;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";PICHINCHA;3
2017;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;5
2017;11 Noviembre;F;CONSTRUCCIÓN.;CAÑAR;5
2017;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;5
2017;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;1
2017;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTA ELENA;3
2017;02 Febrero;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;1
2017;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";IMBABURA;4
2017;07 Julio;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CARCHI;1
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;2
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;1
2017;06 Junio;P;ENSEÑANZA.;MORONA SANTIAGO;5
2017;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;1
2017;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;1
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;EL ORO;6
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;BOLIVAR;2
2017;09 Septiembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SUCUMBIOS;2
2017;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ESMERALDAS;1
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;9
2017;08 Agosto;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;3
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;BOLIVAR;2
2017;11 Noviembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;TUNGURAHUA;1
2017;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;7
2017;09 Septiembre;J;INFORMACIÓN Y COMUNICACIÓN.;ZAMORA CHINCHIPE;2
2017;09 Septiembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;5
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CHIMBORAZO;248
2017;01 Enero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2017;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;3
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;PASTAZA;3
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;5
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;3
2017;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;1
2017;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;ESMERALDAS;1
2017;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;1
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;5
2017;07 Julio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;2
2017;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ORELLANA;1
2017;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;6
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;ORELLANA;1
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;1
2017;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;BOLIVAR;1
2017;12 Diciembre;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;NAPO;1
2017;09 Septiembre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;CHIMBORAZO;1
2017;06 Junio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;SANTO DOMINGO DE LOS TSACHILAS;1
2017;03 Marzo;P;ENSEÑANZA.;ZAMORA CHINCHIPE;1
2017;07 Julio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";GUAYAS;1
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ZAMORA CHINCHIPE;1
2017;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;1
2017;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;CHIMBORAZO;1
2017;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;4
2017;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;LOJA;1
2017;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;1
2017;12 Diciembre;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;1
2017;10 Octubre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;1
2017;07 Julio;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;1
2017;12 Diciembre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;LOJA;1
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;1
2017;02 Febrero;NO TIENE;;ESMERALDAS;1
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CHIMBORAZO;1
2017;02 Febrero;F;CONSTRUCCIÓN.;CARCHI;1
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;COTOPAXI;707
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;TUNGURAHUA;1623
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;CAÑAR;965
2017;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;NAPO;70
2017;11 Noviembre;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;BOLIVAR;54
2017;10 Octubre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;1
2017;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;IMBABURA;73
2017;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;1
2017;12 Diciembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2017;10 Octubre;NO TIENE;;CHIMBORAZO;1
2017;08 Agosto;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;1
2017;04 Abril;J;INFORMACIÓN Y COMUNICACIÓN.;BOLIVAR;1
2017;05 Mayo;F;CONSTRUCCIÓN.;CARCHI;1
2017;11 Noviembre;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;AZUAY;1
2017;08 Agosto;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;TUNGURAHUA;3
2017;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;1
2017;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";EL ORO;3
2017;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;3
2017;05 Mayo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTO DOMINGO DE LOS TSACHILAS;1
2017;12 Diciembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;1
2017;06 Junio;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;3
2017;04 Abril;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;1
2017;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MORONA SANTIAGO;1
2017;07 Julio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;2
2017;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";GUAYAS;2
2017;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ESMERALDAS;1
2017;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;PICHINCHA;1
2017;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;MORONA SANTIAGO;1
2017;08 Agosto;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;CAÑAR;1
2017;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;33
2017;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;195
2017;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;157
2017;09 Septiembre;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;25
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;AZUAY;53
2017;08 Agosto;H;TRANSPORTE Y ALMACENAMIENTO.;LOJA;23
2017;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;604
2017;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;326
2017;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;132
2017;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;24
2017;01 Enero;F;CONSTRUCCIÓN.;MORONA SANTIAGO;13
2017;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;72
2017;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;7
2017;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;53
2017;07 Julio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;AZUAY;8
2017;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;71
2017;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;65
2017;10 Octubre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;552
2017;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;12
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;61
2017;08 Agosto;P;ENSEÑANZA.;PICHINCHA;156
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;989
2017;03 Marzo;F;CONSTRUCCIÓN.;EL ORO;36
2017;06 Junio;P;ENSEÑANZA.;PICHINCHA;88
2017;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;37
2017;05 Mayo;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;AZUAY;1
2017;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;436
2017;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MORONA SANTIAGO;3
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;91
2017;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;69
2017;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;30
2017;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;5
2017;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;2
2017;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;236
2017;11 Noviembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;AZUAY;5
2017;01 Enero;P;ENSEÑANZA.;PICHINCHA;159
2017;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;32
2017;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;38
2017;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;78
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;6
2017;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;13
2017;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;570
2017;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;184
2017;10 Octubre;P;ENSEÑANZA.;BOLIVAR;2
2017;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;38
2017;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;12
2017;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;498
2017;12 Diciembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ORELLANA;26
2017;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;11
2017;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;99
2017;05 Mayo;F;CONSTRUCCIÓN.;SUCUMBIOS;3
2017;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;24
2017;10 Octubre;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;8
2017;08 Agosto;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;18
2017;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;13
2017;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;29
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;34
2017;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;4
2017;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;64
2017;12 Diciembre;P;ENSEÑANZA.;PICHINCHA;100
2017;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;292
2017;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;BOLIVAR;4
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;13
2017;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;7
2017;03 Marzo;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;CAÑAR;1
2017;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;9
2017;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;14
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;11
2017;12 Diciembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;12
2017;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;126
2017;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;TUNGURAHUA;41
2017;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;78
2017;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CHIMBORAZO;81
2017;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;8
